Date,Device,Address,Clicks,Visitors,Group
2023-05-18,Laptop,fyttlyf/personal//home///,6,9,Control
2023-05-18,Mobile,fyttlyf/personal//pfs-claim-offer-lp///,3,38,Experiment
2023-05-18,Mobile,fyttlyf/enterprise/product/enterprise-pay-later///,17,52,Control
2023-05-18,Other,fyttlyf/business//business-roadmap///,5,19,Experiment
2023-05-18,Tablet,fyttlyf/business/product/business-pos-system/integrations///,6,24,Control
2023-05-18,Other,fyttlyf/personal/product/digital-wallet-send-receive-money/request-money///,11,10,Experiment
2023-05-18,Tablet,fyttlyf/business/product/business///,8,28,Control
2023-05-18,Tablet,fyttlyf/enterprise/product/enterprise///,16,11,Experiment
2023-05-18,Other,fyttlyf/personal/internal/digital-wallet-manage-money/fyttlyf-cashback-mastercard///,8,5,Experiment
2023-05-18,Mobile,fyttlyf/enterprise/product/enterprise-make-payments///,2,18,Experiment
2023-05-18,Tablet,fyttlyf/business/product/business-open-business-account///,1,9,Control
2023-05-18,Tablet,fyttlyf/both/security/security-report-fraud///,10,20,Control
2023-05-18,Other,fyttlyf/business/campaign/get-paid///,7,63,Experiment
2023-05-18,Laptop,fyttlyf/enterprise/product/enterprise-consumer-network///,14,44,Control
2023-05-18,Laptop,fyttlyf/business/product/business-accept-payments/checkout/recurring///,9,22,Experiment
2023-05-18,Tablet,fyttlyf/business/product/business-financial-services///,3,8,Control
2023-05-18,Other,fyttlyf/general/sem/google-pay-fyttlyf///,1,29,Control
2023-05-18,Tablet,fyttlyf/business/product/business-accept-payments/qr-code///,6,12,Control
2023-05-18,Other,fyttlyf/personal//pfs-claim-offer-lp///,12,37,Control
2023-05-18,Mobile,fyttlyf/personal//ct///,12,96122,Control
2023-05-18,Mobile,fyttlyf/personal/sem/pay-with-rewards-usbank///,7,17,Experiment
2023-05-18,Laptop,fyttlyf/enterprise/product/enterprise-platform///,14,12,Control
2023-05-18,Mobile,fyttlyf/business/product/fyttlyf-prepaid-mastercard///,0,14,Experiment
2023-05-18,Tablet,fyttlyf/enterprise/product/enterprise-product-spotlight///,1,22,Control
2023-05-18,Other,fyttlyf/enterprise/product/enterprise-optimize-payments-processing///,6,12,Control
2023-05-18,Other,fyttlyf/personal/product/digital-wallet-ways-to-pay/credit-services///,13,23,Experiment
2023-05-18,Mobile,fyttlyf/enterprise/product/enterprise-manage-risk///,5,12,Control
2023-05-18,Tablet,fyttlyf/personal/campaign/weekoneoffer-terms///,6,24,Control
2023-05-18,Tablet,fyttlyf/personal/campaign/hvreward-enroll///,7,7,Control
2023-05-18,Other,fyttlyf/personal/product/digital-wallet-ways-to-pay/pay-with-rewards///,13,21,Experiment
2023-05-18,Mobile,fyttlyf/consumer/campaign/pay-with-rewards-bofa///,8,39,Experiment
2023-05-18,Other,fyttlyf/personal//google-play-2022///,12,28,Experiment
2023-05-18,Laptop,fyttlyf/general//political-contributions-donations///,11,20,Control
2023-05-18,Tablet,fyttlyf/business/product/business-pos-system/integrations///,6,9,Experiment
2023-05-18,Mobile,fyttlyf/business/product/business-operations/returns///,5,17,Experiment
2023-05-18,Tablet,fyttlyf/enterprise/product/enterprise-payment-methods///,13,12,Control
2023-05-18,Mobile,fyttlyf/business//business-roadmap///,10,30,Experiment
2023-05-18,Tablet,fyttlyf/business/product/business-accept-payments///,12,15,Experiment
2023-05-18,Laptop,fyttlyf/business/product/business-raise-support-for-business///,12,15,Control
2023-05-18,Laptop,fyttlyf/business/product/business-pos-system/contact-sales///,10,12,Experiment
2023-05-18,Other,fyttlyf/general/partner/samsung-pay///,16,34,Control
2023-05-18,Laptop,fyttlyf/business/product/business-getstarted///,98,431,Control
2023-05-18,Laptop,fyttlyf/business/campaign/campaigns-business/all-in-one-solution///,17,964,Experiment
2023-05-18,Mobile,fyttlyf/personal/product/digital-wallet-how-fyttlyf-works///,468,1562,Control
2023-05-18,Laptop,fyttlyf/personal//travel///,40,129,Control
2023-05-18,Mobile,fyttlyf/personal/product/digital-wallet-manage-money/start-saving///,295,329,Experiment
2023-05-18,Tablet,fyttlyf/personal//fyttlyf-credit-offer-start///,8,25,Control
2023-05-18,Laptop,fyttlyf/personal/product/digital-wallet-send-receive-money/send-money///,159,790,Control
2023-05-18,Laptop,fyttlyf/both/security/security-learn-about-fake-messages///,176,1569,Control
2023-05-18,Laptop,fyttlyf/business/campaign/campaigns-business/contact///,540,7217,Control
2023-05-18,Mobile,fyttlyf/business/product/business-contact-sales///,10,98,Control
2023-05-18,Laptop,fyttlyf/business/product/pricing///,11,77,Control
2023-05-18,Laptop,fyttlyf/business//merchant-fees///,34,169,Experiment
2023-05-18,Laptop,fyttlyf/personal//offers///,21,128,Experiment
2023-05-18,Other,fyttlyf/personal/product/digital-wallet-send-receive-money/send-money///,15,46,Control
2023-05-18,Laptop,fyttlyf/personal/product/digital-wallet-manage-money/pay-bills///,54,152,Control
2023-05-18,Mobile,fyttlyf/business/product/business-financial-services/credit-card///,35,95,Experiment
2023-05-18,Laptop,fyttlyf/business/product/business-financial-services/business-loan///,22,116,Control
2023-05-18,Mobile,fyttlyf/personal/product/digital-wallet-manage-money/add-cash///,7,39,Experiment
2023-05-18,Mobile,fyttlyf/business/product/business-pos-system///,133,506,Control
2023-05-18,Mobile,fyttlyf/business/product/business-pos-system///,22,65,Experiment
2023-05-18,Laptop,fyttlyf/personal//fyttlyf-credit-signin///,44,125,Experiment
2023-05-18,Laptop,fyttlyf/personal/campaign/campaigns-taxes///,6,231,Control
2023-05-18,Laptop,fyttlyf/business/product/business-accept-payments/qr-code///,57,213,Control
2023-05-18,Mobile,fyttlyf/general//pay-with-rewards-chase///,51,171,Control
2023-05-18,Mobile,fyttlyf/business/campaign/campaigns-business/contact///,20,153,Experiment
2023-05-18,Laptop,fyttlyf/personal/product/digital-wallet-manage-money///,84,201,Control
2023-05-18,Mobile,fyttlyf/business/campaign/campaigns-business/accept-more-payments///,8,76,Experiment
2023-05-18,Laptop,fyttlyf/both/security/security///,10,44,Experiment
2023-05-18,Mobile,fyttlyf/personal//gaming///,14,38,Control
2023-05-18,Mobile,fyttlyf/personal/campaign/hvreward-enroll///,38,45,Control
2023-05-18,Other,fyttlyf/personal/product/digital-wallet-ways-to-pay///,21,115,Control
2023-05-18,Laptop,fyttlyf/personal//pfs-claim-offer-lp///,37,560,Control
2023-05-18,Laptop,fyttlyf/personal/product/digital-wallet-deals-rewards///,10,39,Experiment
2023-05-18,Laptop,fyttlyf/both/security/security-report-suspicious-messages///,27,271,Control
2023-05-18,Mobile,fyttlyf/business/product/recurring-payments-subscriptions///,113,597,Control
2023-05-18,Laptop,fyttlyf/personal//gaming///,19,47,Control
2023-05-18,Other,fyttlyf/personal//offers///,18,57,Control
2023-05-18,Laptop,fyttlyf/personal/product/digital-wallet-ways-to-pay/pay-with-qr-code///,62,350,Control
2023-05-18,Laptop,fyttlyf/business/product/business-contact-sales/thank-you///,60,233,Control
2023-05-18,Mobile,fyttlyf/business/product/business-accept-payments/checkout/integration///,11,37,Experiment
2023-05-18,Mobile,fyttlyf/business/product/business-platforms-and-marketplaces/solutions///,13,36,Control
2023-05-18,Mobile,fyttlyf///spotify-premium-offer///,23,63,Experiment
2023-05-18,Laptop,fyttlyf/enterprise/product/enterprise-pay-later///,18,184,Control
2023-05-18,Mobile,fyttlyf/personal/product/digital-wallet-ways-to-pay/credit-services///,23,86,Experiment
2023-05-18,Mobile,fyttlyf/general//law-enforcement///,12,48,Control
2023-05-18,Laptop,fyttlyf/both/security/security-learn-about-fyttlyf-secure-technology///,13,76,Control
2023-05-18,Mobile,fyttlyf/personal/product/digital-wallet-manage-money/fyttlyf-debit-card///,84,470,Control
2023-05-18,Laptop,fyttlyf/both/security/security-protect-personal-info///,10,30,Experiment
2023-05-18,Tablet,fyttlyf/enterprise/product/enterprise-platform///,0,17,Control
2023-05-18,Tablet,fyttlyf/business//travel-business-payment-solutions///,12,15,Control
2023-05-18,Tablet,fyttlyf/business/campaign/get-paid///,5,31,Control
2023-05-18,Laptop,fyttlyf/business/product/fyttlyf-prepaid-mastercard///,13,120,Control
2023-05-18,Tablet,fyttlyf/personal//fyttlyf-credit-how-it-works///,4,13,Control
2023-05-18,Laptop,fyttlyf/personal/product/digital-wallet-ways-to-pay/checkout-with-fyttlyf///,20,15,Experiment
2023-05-18,Laptop,fyttlyf/personal//fyttlyf-credit-faq-offer-end///,18,64,Experiment
2023-05-18,Laptop,fyttlyf/business/product/business-accept-payments/checkout///,7,53,Experiment
2023-05-18,Mobile,fyttlyf/enterprise/product/enterprise-payment-methods///,23,61,Control
2023-05-18,Other,fyttlyf/business//business-roadmap///,17,33,Control
2023-05-18,Laptop,fyttlyf/business/product/business-accept-payments/virtual-terminal///,13,51,Control
2023-05-18,Mobile,fyttlyf/honey/redirect////,10,25,Experiment
2023-05-18,Mobile,fyttlyf/business/product/business-operations/shipping///,19,32,Experiment
2023-05-18,Mobile,fyttlyf/business/product/business-accept-payments/checkout/installments///,15,38,Experiment
2023-05-18,Laptop,fyttlyf/enterprise/product/enterprise///,33,149,Control
2023-05-18,Tablet,fyttlyf/personal/product/digital-wallet-manage-money/start-saving///,7,19,Control
2023-05-18,Tablet,fyttlyf/business//business-roadmap///,6,21,Control
2023-05-18,Mobile,fyttlyf/business/product/business-pos-system/integrations///,5,27,Experiment
2023-05-18,Mobile,fyttlyf/business/product/business-operations///,14,32,Control
2023-05-18,Mobile,fyttlyf/enterprise/product/enterprise-streamline-operations///,12,27,Control
2023-05-18,Laptop,fyttlyf/personal/sem/pay-with-rewards-wellsfargo///,0,11,Experiment
2023-05-18,Laptop,fyttlyf/consumer/campaign/pay-with-rewards-bofa///,22,80,Control
2023-05-18,Mobile,fyttlyf/business/product/business-accept-payments/virtual-terminal///,16,24,Experiment
2023-05-18,Tablet,fyttlyf/business/product/business-platforms-and-marketplaces///,8,33,Control
2023-05-18,Mobile,fyttlyf/personal/campaign/campaigns-taxes///,10,32,Experiment
2023-05-18,Laptop,fyttlyf/business/product/business-operations/shipping///,4,32,Experiment
2023-05-18,Laptop,fyttlyf/business/product/pricing///,12,18,Experiment
2023-05-18,Mobile,fyttlyf/personal/product/shopping-selection///,9,49,Experiment
2023-05-18,Tablet,fyttlyf/both/product/digital-wallet-mobile-apps///,15,35,Control
2023-05-18,Mobile,fyttlyf/personal/sem/pay-with-rewards-wellsfargo///,9,40,Control
2023-05-18,Mobile,fyttlyf/general//taxes-offer-start///,8,31,Experiment
2023-05-18,Mobile,fyttlyf/business/product/business-accept-payments/checkout/recurring///,11,24,Experiment
2023-05-18,Tablet,fyttlyf/both/security/security-learn///,3,40,Control
2023-05-18,Mobile,fyttlyf/business/product/education///,4,17,Control
2023-05-18,Laptop,fyttlyf/business/product/fyttlyf-prepaid-mastercard///,3,19,Experiment
2023-05-18,Other,fyttlyf/business/product/business-pos-system/card-reader///,7,15,Control
2023-05-18,Laptop,fyttlyf/personal//send-money-to-india///,11,38,Control
2023-05-18,Mobile,fyttlyf/personal//fyttlyf-credit-payment-security-offer-end///,10,27,Control
2023-05-18,Mobile,fyttlyf/enterprise/product/enterprise-optimize-payments-processing///,8,27,Control
2023-05-18,Laptop,fyttlyf/business/product/business-pos-system/integrations///,4,23,Experiment
2023-05-18,Mobile,fyttlyf/personal/product/digital-wallet-manage-money/direct-deposit///,15,27,Experiment
2023-05-18,Tablet,fyttlyf/enterprise/product/enterprise///,6,24,Control
2023-05-18,Mobile,fyttlyf/enterprise//enterprise-contact-sales///,11,22,Experiment
2023-05-18,Laptop,fyttlyf/business/campaign/qr-code-payment-in-stores///,8,23,Experiment
2023-05-18,Mobile,fyttlyf/personal/product/welcome///,13,22,Control
2023-05-18,Mobile,fyttlyf/personal/campaign/weekoneoffer-enroll///,13,18,Experiment
2023-05-18,Mobile,fyttlyf///fundraising-online///,5,21,Experiment
2023-05-18,Laptop,fyttlyf/enterprise//global-payment-processing-solutions///,6,20,Control
2023-05-18,Laptop,fyttlyf///elan///,9,22,Control
2023-05-18,Tablet,fyttlyf/personal/product/digital-wallet-deals-rewards///,1,12,Control
2023-05-18,Mobile,fyttlyf/personal/product/digital-wallet-manage-money///,8,22,Experiment
2023-05-18,Mobile,fyttlyf/personal/product/digital-wallet-seller-profile///,9,19,Experiment
2023-05-18,Other,fyttlyf/general/product/accessibility///,10,25,Control
2023-05-18,Laptop,fyttlyf///pay-taxes-with-fyttlyf-credit///,9,30,Experiment
2023-05-18,Tablet,fyttlyf/business/product/business-pos-system/pricing///,16,20,Control
2023-05-18,Tablet,fyttlyf/business/product/business-financial-services/credit-card///,12,21,Experiment
2023-05-18,Other,fyttlyf/personal//fyttlyf-credit-faq-offer-end///,0,26,Experiment
2023-05-18,Tablet,fyttlyf/enterprise/product/enterprise-accept-payments///,6,16,Control
2023-05-18,Laptop,fyttlyf/business/product/business-accept-payments/virtual-terminal///,0,14,Experiment
2023-05-18,Laptop,fyttlyf/personal/product/digital-wallet-deals-rewards///,15,58,Control
2023-05-18,Other,fyttlyf/business/product/business-accept-payments/invoice///,4,24,Experiment
2023-05-18,Tablet,fyttlyf///resolve-disputes///,9,17,Control
2023-05-18,Other,fyttlyf/personal//intro-offer4///,3,20,Control
2023-05-18,Other,fyttlyf/personal/product/digital-wallet-send-receive-money/giving///,12,30,Control
2023-05-18,Other,fyttlyf/business/product/business-financial-services/business-loan///,7,20,Control
2023-05-18,Tablet,fyttlyf/personal/product/digital-wallet-ways-to-pay/pay-with-rewards///,10,26,Control
2023-05-18,Other,fyttlyf/personal//pfs-claim-offer5-3q-p///,10,26,Experiment
2023-05-18,Mobile,fyttlyf/personal/campaign/signup10///,6,29,Control
2023-05-18,Laptop,fyttlyf/business/product/business-pos-system/contact-sales///,11,37,Control
2023-05-18,Mobile,fyttlyf/business/product/cvs-qr-code///,8,7,Experiment
2023-05-18,Mobile,fyttlyf/business//digital-grocery-payment-solutions-report///,9,20,Control
2023-05-18,Other,fyttlyf/personal//send-money-to-india///,12,23,Control
2023-05-18,Other,fyttlyf/business/campaign/campaigns-business/sign-up///,8,58,Experiment
2023-05-18,Tablet,fyttlyf/business/product/pricing///,9,30,Control
2023-05-18,Other,fyttlyf/personal//gaming///,1,22,Control
2023-05-18,Mobile,fyttlyf/general//pay-with-rewards-discover///,5,12,Experiment
2023-05-18,Other,fyttlyf/personal/product/digital-wallet-ways-to-pay/rewards-points///,2,33,Control
2023-05-18,Laptop,fyttlyf/both/security/security-learn-about-fyttlyf-secure-technology///,13,20,Experiment
2023-05-18,Laptop,fyttlyf/business/product/cvs-qr-code///,5,13,Experiment
2023-05-18,Tablet,fyttlyf/business/product/business-operations///,6,3,Control
2023-05-18,Laptop,fyttlyf/personal//travel///,3,14,Experiment
2023-05-18,Laptop,fyttlyf///fundraising-online///,1,27,Experiment
2023-05-18,Tablet,fyttlyf/enterprise/product/enterprise-consumer-network///,1,25,Experiment
2023-05-18,Other,fyttlyf/personal/campaign/signup10///,3,23,Experiment
2023-05-18,Tablet,fyttlyf/business/campaign/campaigns-business/all-in-one-solution///,10,8,Experiment
2023-05-18,Other,fyttlyf/personal/product/digital-wallet-seller-profile///,15,17,Control
2023-05-18,Mobile,fyttlyf///extras-credit-card-benefits///,2,33,Experiment
2023-05-18,Other,fyttlyf/personal/product/digital-wallet-manage-money/add-cash///,7,29,Experiment
2023-05-18,Mobile,fyttlyf/enterprise/product/enterprise-payment-methods///,3,17,Experiment
2023-05-18,Tablet,fyttlyf/personal//fyttlyf-credit-faq-offer-end///,4,31,Control
2023-05-18,Tablet,fyttlyf///about-payment-methods///,9,22,Experiment
2023-05-18,Other,fyttlyf/business/campaign/qr-code-payment-in-stores///,8,24,Control
2023-05-18,Mobile,fyttlyf/enterprise/product/enterprise-accelerate-growth///,13,18,Experiment
2023-05-18,Tablet,fyttlyf/enterprise/product/enterprise-accelerate-growth///,6,24,Control
2023-05-18,Other,fyttlyf/personal/campaign/weekoneoffer-enroll///,1,21,Experiment
2023-05-18,Other,fyttlyf/business/product/business-financial-services/credit-card///,3,18,Experiment
2023-05-18,Laptop,fyttlyf///credit-pala-easy-payments-offer-end///,16,25,Experiment
2023-05-18,Mobile,fyttlyf/personal//fyttlyf-credit-payment-security-offer-end///,12,22,Experiment
2023-05-18,Other,fyttlyf/sem//account-selection-signup///,7,34,Control
2023-05-18,Laptop,fyttlyf/consumer/campaign/pay-with-rewards-bofa///,11,26,Experiment
2023-05-18,Laptop,fyttlyf/both/security/security-learn-about-scams///,2,13,Experiment
2023-05-18,Other,fyttlyf/business/product/business-contact-sales/thank-you///,3,15,Experiment
2023-05-18,Tablet,fyttlyf/enterprise/product/fraud-protection-advanced///,10,27,Experiment
2023-05-18,Other,fyttlyf/business/product/cvs-qr-code///,2,17,Control
2023-05-18,Mobile,fyttlyf///credit-easy-payments-offer-end///,3,20,Control
2023-05-18,Other,fyttlyf/personal/product/shopping-selection///,5,43,Control
2023-05-18,Mobile,fyttlyf/business/product/invite///,1,36,Control
2023-05-18,Mobile,fyttlyf/personal/buy/buy-online///,3,23,Experiment
2023-05-18,Laptop,fyttlyf/personal/campaign/campaigns-digital-wallet/ways-to-pay/affiliate///,176,3803,Control
2023-05-18,Mobile,fyttlyf/sem//account-selection-signup///,10,534,Control
2023-05-18,Laptop,fyttlyf/both/security/security-learn///,55,459,Control
2023-05-18,Mobile,fyttlyf/personal/campaign/campaigns-digital-wallet/ways-to-pay/affiliate///,1890,3627,Control
2023-05-18,Mobile,fyttlyf/business/campaign/get-paid///,208,4736,Control
2023-05-18,Laptop,fyttlyf/general//taxes-offer-start///,17,66,Control
2023-05-18,Mobile,fyttlyf/business/campaign/campaigns-business/sign-up///,27,631,Experiment
2023-05-18,Laptop,fyttlyf/both/product/digital-wallet-mobile-apps///,39,129,Experiment
